Event_ID,Relationship,Personal_ID,Notes
6297,Baptized,15715,
6297,Father,15716,
6297,Mother,15717,
6298,Priest,81,
6298,Baptized,15718,
6298,Father,15719,
6298,Mother,15720,
6298,Godfather,15721,
6299,Priest,81,
6299,Father,15167,
6299,Mother,15168,
6299,Baptized,15722,
6299,Godfather,15723,
6300,Priest,81,
6300,Godfather,2467,
6300,Mother,8356,
6300,Mother,10159,
6300,Father,10593,
6300,Godfather,10891,
6300,Father,11779,
6300,Mother,14733,
6300,Godmother,15098,
6300,Godmother,15143,
6300,Father,15170,
6300,Mother,15180,
6300,Baptized,15724,
6300,Father,15725,
6300,Godfather & Father,15726,Manuel and María baptized their son Juan Francisco while Manuel served as godfather for Juan Antonio.
6300,Baptized,15727,
6300,Godfather,15728,
6300,Baptized,15729,
6300,Mother,15730,
6300,Baptized,15731,
6300,Mother,15732,
6300,Godmother,15733,
6300,Baptized,15734,
6300,Father,15735,
6300,Mother,15736,
6300,Godmother,15737,
6300,Baptized,15738,
6300,Father,15739,
6300,Godfather,15740,
6300,Baptized,15741,
6300,Father,15742,
6300,Mother,15743,
6300,Godfather,15744,
6300,Baptized,15745,
6300,Baptized,15746,
6300,Father,15747,
6300,Mother,15748,
6300,Godmother,15749,
6300,Baptized,15750,
6300,Godmother,15751,
6300,Baptized,15752,
6300,Father,15753,
6300,Mother,15754,
6300,Baptized,15755,
6300,Father,15756,
6300,Mother,15757,
6300,Godfather,15758,
6301,Priest,81,
6301,Godmother,10781,
6301,Godfather,10888,
6301,Baptized,15759,
6301,Father,15760,
6301,Mother,15761,
6302,Priest,81,
6302,Father,15031,
6302,Mother,15032,
6302,Baptized,15763,
6302,Godmother,15764,
6303,Priest,81,
6303,Baptized,15765,
6303,Father,15766,
6303,Mother,15767,
6303,Godmother,15768,
6304,Priest,81,
6304,Baptized,15769,
6304,Father,15770,
6304,Mother,15771,
6304,Godfather,15772,
6304,Godmother,15773,
6305,Priest,81,
6305,Baptized,15774,
6305,Father,15775,
6305,Mother,15776,
6305,Godmother,15777,
6305,Baptized,15778,
6305,Father,15779,
6305,Mother,15780,
6305,Godfather,15781,
6306,Priest,81,
6306,Godfather,2534,
6306,Father,10150,
6306,Baptized,15782,
6306,Mother,15783,
6306,Baptized,15784,
6306,Father,15785,
6306,Mother,15786,
6306,Godfather,15787,
6306,Baptized,15788,
6306,Father,15789,
6306,Mother,15790,
6306,Godfather,15791,
6307,Priest,81,
6307,Godmother,1884,
6307,Baptized,15792,
6307,Father,15793,
6307,Mother,15794,
6307,Godfather,15795,
6308,Priest,81,
6308,Baptized,15796,
6308,Father,15797,
6308,Mother,15798,
6308,Godfather,15799,
6309,Priest,81,
6309,Godfather,5114,
6309,Baptized,15800,
6309,Father,15801,
6309,Mother,15802,
6310,Priest,81,
6310,Baptized,15803,
6310,Father,15804,Xavier and María baptized two of their children as follows: Rosa and Francisco.
6310,Mother,15805,
6310,Godfather,15806,
6310,Baptized,15807,
6310,Godfather,15808,
6311,Priest,81,
6311,Godmother,1884,
6311,Father,10587,
6311,Baptized,15809,
6311,Mother,15810,
6311,Baptized,15811,
6311,Father,15812,
6311,Mother,15813,
6311,Godfather,15814,
6311,Baptized,15815,
6311,Father,15816,
6311,Mother,15817,
6311,Godfather,15818,
6312,Priest,81,
6312,Father,8090,
6312,Mother,8091,
6312,Godmother,9794,
6312,Mother,10712,
6312,Baptized,15819,
6312,Father,15820,
6312,Baptized,15821,
6312,Father,15822,
6312,Mother,15823,
6312,Baptized,15824,
6313,Priest,81,
6313,Godfather,2467,
6313,Godfather,5114,
6313,Godmother,10716,
6313,Godmother,10852,
6313,Godmother,15143,
6313,Godmother,15712,
6313,Baptized,15825,
6313,Father,15826,
6313,Mother,15827,
6313,Baptized,15828,
6313,Father,15829,
6313,Mother,15830,
6313,Baptized,15831,
6313,Father,15832,
6313,Mother,15833,
6313,Baptized,15834,
6313,Father,15835,Lorenzo and Teresa baptized two of their children named as follows: Ignacio and María.
6313,Mother,15836,
6313,Baptized,15837,
6313,Father,15838,
6313,Mother,15839,
6313,Godfather,15840,
6313,Baptized,15841,
6313,Father,15842,
6313,Mother,15843,
6313,Godfather,15844,
6313,Godmother,15845,
6313,Baptized,15846,
6313,Father,15847,
6313,Mother,15848,
6313,Godmother,15849,
6313,Baptized,15850,
6313,Father,15851,
6313,Mother,15852,
6313,Baptized,15853,
6313,Father,15854,
6313,Mother,15855,
6313,Godmother,15856,
6313,Baptized,15857,
6313,Father,15858,
6313,Mother,15859,
6313,Godmother,15860,
6313,Baptized,15861,
6313,Father,15862,
6313,Mother,15863,
6313,Baptized,15864,
6313,Father,15865,
6313,Mother,15866,
6313,Godmother,15867,
6313,Baptized,15868,
6313,Father,15869,
6313,Mother,15870,
6313,Godfather,15871,
6313,Baptized,15872,
6313,Father,15873,"Marcos and Inés baptized three of their children named as follows: María Rosa, María and Cristina."
6313,Mother,15874,"Marcos and Inés baptized three of their children named as follows: María Rosa, María and Cristina."
6313,Godfather,15875,
6313,Baptized,15899,
6313,Godfather,15900,
6313,Baptized,15901,
6313,Godfather,15902,
6313,Baptized,15903,
6313,Godfather,15904,
6313,Baptized,15905,
6313,Father,15906,
6313,Mother,15907,
6313,Godfather,15908,
6313,Godmother,15909,
6314,Priest,3196,
6314,Godmother,9012,
6314,Baptized,15876,
6314,Father,15877,
6314,Mother,15878,
6315,Priest,3196,
6315,Father,15879,
6315,Mother,15880,
6315,Godmother,15881,
6315,Baptized,15882,
6316,Priest,3196,
6316,Father,15883,
6316,Mother,15884,
6316,Godfather,15885,
6316,Baptized,15886,
6317,Priest,3196,
6317,Godmother,9012,
6317,Baptized,15887,
6318,Priest,3196,
6318,Baptized,15888,
6318,Godmother,15889,
6319,Priest,3196,
6319,Godmother,8781,
6319,Baptized,15890,
6319,Father,15891,
6319,Mother,15892,
6320,Priest,3196,
6320,Godmother,9012,
6320,Baptized,15893,
6320,Father,15894,
6321,Priest,3074,
6321,Baptized,15895,
6321,Mother,15896,
6321,Father,15897,
6321,Godmother,15898,
6322,Priest,81,
6322,Godfather,2501,
6322,Baptized,15910,
6322,Father,15911,
6322,Mother,15912,
6323,Priest,81,
6323,Godmother,14918,
6323,Baptized,15913,
6323,Mother,15914,
6324,Priest,81,
6324,Father,10919,
6324,Mother,10920,
6324,Godmother,15712,
6324,Baptized,15915,
6325,Priest,81,
6325,Godfather,2501,
6325,Father,7833,
6325,Mother,10852,
6325,Baptized,15916,
6326,Priest,81,
6326,Father,15136,
6326,Mother,15137,
6326,Godfather,15770,
6326,Godmother,15771,
6326,Baptized,15917,
6327,Priest,81,
6327,Godfather,5039,
6327,Godmother,9806,
6327,Father,10828,
6327,Mother (deceased),10829,
6327,Baptized,15918,
6328,Priest,81,
6328,Godfather,660,
6328,Baptized,15919,
6329,Priest,81,
6329,Baptized,15920,
6329,Father,15921,
6329,Mother,15922,
6329,Godfather,15924,
6330,Priest,81,
6330,Baptized,15925,
6330,Father,15926,
6330,Mother,15927,
6330,Godfather,15928,
6331,Priest,81,
6331,Baptized,15929,
6331,Father,15930,
6331,Godfather,15931,
6331,Godmother,15932,
6332,Priest,81,
6332,Father,2501,
6332,Godmother,5031,
6332,Mother,10146,
6332,Baptized,15933,
6332,Godfather,15934,
6333,Godfather,2447,
6333,Priest,3037,
6333,Baptized,15935,
6333,Father,15936,
6333,Mother,15937,
6333,Godmother,15938,
6333,Baptized,15939,
6333,Father,15940,
6333,Mother,15941,
6334,Priest,81,
6334,Godfather,2446,
6334,Baptized,15942,
6334,Father,15943,
6334,Mother,15944,
6335,Priest,81,
6335,Godmother,10143,
6335,Baptized,15945,
6335,Mother,15946,
6335,Godfather,15947,
6336,Priest,81,
6336,Godfather,131,
6336,Godmother,132,
6336,Baptized,15948,
6337,Priest,81,
6337,Baptized,15949,
6337,Father,15950,
6337,Mother,15951,
6337,Godfather,15952,
6338,Priest,81,
6338,Baptized,15953,
6338,Father,15954,
6338,Mother,15955,
6338,Godfather,15956,
6339,Priest,81,
6339,Father,2490,
6339,Mother,2491,
6339,Godfather,7833,
6339,Baptized,15957,
6340,Priest,3037,
6340,Godfather,5581,
6340,Father,10851,
6340,Baptized,15958,
6341,Priest,81,
6341,Godfather,131,
6341,Godmother,132,
6341,Godmother,2389,
6341,Godfather,2467,
6341,Godmother,2484,
6341,Father,7833,
6341,Mother,10852,
6341,Godmother,10943,
6341,Mother,13584,
6341,Mother,15244,
6341,Godmother,15732,
6341,Godmother,15867,
6341,Baptized,15959,
6341,Father,15960,Cristóbal Huvurisan and Josefa Ohivo baptized two of their children named as follows: María Tomasa and Magdalena.
6341,Mother,15961,
6341,Godfather,15962,
6341,Baptized,15963,
6341,Mother,15964,Rosa Sivijo baptized two daughters named as follows: María and Rosa.
6341,Godfather,15965,
6341,Baptized,15967,
6341,Baptized,15968,
6341,Baptized,15969,
6341,Father,15970,Cristóbal Curivog and Catalina Tuvaghutog baptized two of their children named as follows: Catalina and Xavier.
6341,Mother,15971,
6341,Baptized,15972,
6341,Godmother,15973,
6341,Baptized,15974,
6341,Father,15975,
6341,Godmother,15976,
6341,Baptized,15977,
6341,Father,15978,
6341,Mother,15979,
6341,Godmother,15980,
6341,Baptized,15981,
6341,Baptized,15982,
6341,Father,15983,
6342,Priest,81,
6342,Godfather,2535,
6342,Godmother,8374,
6342,Baptized,15984,
6342,Father,15985,
6342,Mother,15986,
6343,Priest,81,
6343,Baptized,15987,
6343,Father,15989,
6343,Mother,15990,
6343,Godfather,15991,
6344,Priest,81,
6344,Godmother,2484,
6344,Baptized,15992,
6344,Father,15993,
6344,Mother (deceased),15994,
6345,Priest,3037,
6345,Father,15167,
6345,Mother,15168,
6345,Baptized,15995,
6346,Priest,81,
6346,Father,851,"Miguel's name was recorded by mistake as Micaela, his daughter's first name; however, as per his marriage record, his name was clarified."
6346,Mother,852,
6346,Baptized,15996,
6346,Godfather,15997,
6347,Priest,81,
6347,Baptized,15998,
6347,Father,15999,
6347,Mother,16000,
6347,Godfather,16002,
6348,Priest,81,
6348,Godfather,15370,
6348,Baptized,16003,
6348,Father,16004,
6348,Mother,16005,
6349,Priest,81,
6349,Baptized,16006,
6349,Father,16007,
6349,Mother,16008,
6349,Godfather,16009,
6350,Priest,937,
6350,Father,15906,
6350,Mother,15907,
6350,Baptized,16010,
6350,Godmother,16011,
6351,Priest,81,
6351,Godfather,2446,
6351,Godmother,15032,
6351,Father,15167,
6351,Mother,15168,
6351,Baptized,16012,
6351,Father,16013,Lorenzo Nunsoaxan y Rosa María Tateshuoscam baptized two of their children named as follows: Rosa and Teresa.
6351,Mother,16014,
6351,Baptized,16015,
6351,Godfather,16016,
6351,Baptized,16017,
6353,Priest,3074,
6353,Godmother,13968,
6353,Baptized,16018,
6353,Father,16019,
6353,Mother,16020,
6354,Priest,3074,
6354,Father,16021,
6354,Mother,16022,
6354,Godfather,16023,
6354,Godmother,16024,
6354,Baptized,16025,
6355,Priest,3074,
6355,Father,16035,
6355,Mother,16036,
6355,Godmother,16038,
6355,Baptized,16039,
6355,Godfather,20820,
6356,Priest,81,
6356,Father,2490,
6356,Mother,2491,
6356,Godmother,15810,
6356,Baptized,16026,
6356,Godmother,16027,Josefa Muivoog is the godmother to Teresa Huvurituot. She also baptized a daughter named Teresa Huvurisantuot.
6356,Baptized,16028,
6356,Father,16029,
6357,Priest,81,
6357,Father,313,
6357,Godmother,2408,
6357,Godfather,4873,
6357,Baptized,16030,
6357,Father,16031,
6357,Mother,16032,
6357,Baptized,16033,
6357,Mother,16034,
6358,Priest,3074,
6358,Father,16040,
6358,Mother,16041,
6358,Baptized,16042,
6358,Godfather,16043,
6358,Godmother,16044,
6359,,3074,
